td_or_asd,FSR,TDNorm_avg_PE,overall_avg_PE,TDnorm_concept_learning,overall_concept_learning,free_response_TDprof_norm,FSR_scaled,TDNorm_avg_PE_scaled,overall_avg_PE_scaled,personality_inference_mentioned,personality_inference_positive,personality_inference_negative,personality_inference_neutral,sweets_mentioned,sweets_positive,sweets_negative,sweets_neutral,Fruits_and_vegetables_mentioned,Fruits_and_vegetables_positive,Fruits_and_vegetables_negative,Fruits_and_vegetables_neutral,healthy_savory_food_mentioned,healthy_savory_food_positive,healthy_savory_food_negative,healthy_savory_food_neutral,food_mentioned,food_positive,food_negative,food_neutral,cosmetics_mentioned,cosmetics_positive,cosmetics_negative,cosmetics_neutral,fashion_mentioned,fashion_positive,fashion_negative,fashion_neutral,toys_gadgets_and_games_mentioned,toys_gadgets_and_games_positive,toys_gadgets_and_games_negative,toys_gadgets_and_games_neutral,sports_mentioned,sports_positive,sports_negative,sports_neutral,music_mentioned,music_positive,music_negative,music_neutral,arts_and_crafts_mentioned,arts_and_crafts_positive,arts_and_crafts_negative,arts_and_crafts_neutral,word_count,sentence_count,char_count,avg_word_length,avg_sentence_length,shortness_score,lexical_diversity,sentiment_polarity,sentiment_subjectivity,positive_word_count,negative_word_count,positive_word_ratio,negative_word_ratio,flesch_reading_ease,flesch_kincaid_grade
0,9.0,7.35,7.42222222222222,0.133564394032203,-0.17861943652387,He hates to much stuff and is a complete freak ,-1.2586762334326298,1.3475808749043177,1.0065093619580054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,47.0,3.7,10.0,0.09090909090909091,1.0,0.15000000000000002,0.30000000000000004,0.0,1.0,0.0,0.1,103.625,1.2900000000000027
1,34.0,4.56666666666667,5.33333333333333,-0.0066639874547806,-0.0538014063239854,"He likes a little bit of everything. He likes some foods, art, sports, games, music, and dislikes some of those things as well.",0.12060243812866007,-0.8385771404783342,-1.0388447903588163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,30.0,2.0,127.0,3.5,15.0,0.03225806451612903,0.7,-0.1875,0.5,2.0,1.0,0.06666666666666667,0.03333333333333333,92.17119565217394,3.2602173913043515
1,37.0,5.01666666666667,6.68333333333333,-0.331511702281405,-0.0282070488989719,Loves bacon,0.28611587871601485,-0.4851264433805396,0.283019728292746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,5.0,2.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,0.0,77.90500000000002,2.890000000000004
1,38.0,5.11666666666667,6.17222222222222,0.395760959353273,0.0847053312463479,She likes art ,0.34128702557846646,-0.4065818440254745,-0.21743926642307107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,14.0,3.6666666666666665,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,119.19000000000003,-2.619999999999999
0,6.0,5.0,6.31666666666667,0.117448524818828,-0.199854108744105,i think he is just like me,-1.4241896740199846,-0.4982172099397199,-0.07600520269902997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,26.0,2.857142857142857,7.0,0.125,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,115.13000000000002,-1.0599999999999987
1,40.0,4.05,4.275,0.117448587658512,0.0738756104629772,"He kind of likes vegetables, he likes chocolate cake, he really likes guitars",0.45162931930336964,-1.2443909038128418,-2.0751212957214578,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,77.0,4.333333333333333,15.0,0.0625,0.6666666666666666,0.4,0.55,3.0,0.0,0.2,0.0,76.50153846153849,5.818461538461541
0,8.0,3.81666666666667,5.16666666666667,0.0409738025505622,0.02180547890762,Payton does not really like chocolate or ice skating. She likes music instruments too like the guitar. She also likes eating healthier foods. ,-1.3138473802950814,-1.427661635641325,-1.2020379408096207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,3.0,142.0,4.576923076923077,8.666666666666666,0.037037037037037035,0.8076923076923077,-0.1,0.2,4.0,1.0,0.15384615384615385,0.038461538461538464,70.31420289855075,5.356521739130439
1,25.0,5.28333333333333,5.23333333333333,-0.133673404018087,-0.103933120620626,she likes to play outside and eat healthy,-0.3759378836334043,-0.27567417843370406,-1.136760680629303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,41.0,4.25,8.0,0.1111111111111111,1.0,0.25,0.275,1.0,0.0,0.125,0.0,92.965,2.280000000000001
1,24.0,4.48333333333333,4.99444444444444,0.160463461590825,0.0480056894527139,"Likes sweets, sports ",-0.43110903049585586,-0.9040309732742274,-1.3706708629421318,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,21.0,4.5,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,119.19000000000003,-2.619999999999999
0,11.0,4.81666666666667,5.47777777777778,-0.445079008851029,-0.096134111860219,he likes Mexican food,-1.1483339397077266,-0.6422156420906706,-0.8974107266347762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,21.0,4.5,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,75.87500000000001,3.6700000000000017
0,18.0,5.68333333333333,5.86666666666667,-0.0021328134131133,0.0880348358445309,I think that Peyton like cheese and doesnt like colorful things,-0.7621359116705655,0.038504218986557946,-0.5166267089162178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,63.0,4.818181818181818,11.0,0.08333333333333333,0.9090909090909091,0.3,0.4,2.0,1.0,0.18181818181818182,0.09090909090909091,80.30636363636367,4.790909090909089
1,40.0,4.91666666666667,5.60555555555556,0.0898706651729008,0.172588206427735,Alex likes chicken sandwiches andpizza.,0.45162931930336964,-0.5636710427356054,-0.7722959779558195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,39.0,5.833333333333333,6.0,0.14285714285714285,1.0,-0.6,0.95,1.0,0.0,0.16666666666666666,0.0,15.640000000000015,12.320000000000004
1,15.0,4.91666666666667,5.35555555555556,-0.275163303386177,-0.0077948774176499,he seems like he has a lot of interests that the average person usually wouldn't care for,-0.9276493522579202,-0.5636710427356054,-1.0170857036320349,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,89.0,4.055555555555555,18.0,0.05263157894736842,0.9444444444444444,-0.2,0.32499999999999996,1.0,0.0,0.05555555555555555,0.0,65.16823529411766,8.39294117647059
1,20.0,4.05,5.31111111111111,0.0257183251575276,-0.244670379158846,the 9-yearn old is like the normali gily,-0.6517936179456623,-1.2443909038128418,-1.0606038770855892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,40.0,4.125,8.0,0.1111111111111111,0.875,0.1,0.2,1.0,0.0,0.125,0.0,92.965,2.280000000000001
1,35.0,4.65,6.26111111111111,-0.0496540692245077,-0.0630349486760592,Alex likes cookies and chocolate cake.,0.17577358499111168,-0.7731233076824486,-0.13040291951597086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,38.0,4.714285714285714,7.0,0.125,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,73.84500000000001,4.450000000000003
1,42.0,6.5,7.03888888888889,0.244688198155595,-0.0501642826209753,He does not like swimming. He eats weird food. ,0.5619716130282728,0.6799517803862616,0.6311651159211451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,2.0,47.0,3.4545454545454546,5.5,0.08333333333333333,0.8181818181818182,-0.5,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,108.26750000000001,-0.7238888888888866
0,12.0,4.81666666666667,6.98333333333333,-0.195473860513704,-0.23789374637175,He likes food.,-1.093162792845275,-0.6422156420906706,0.5767673991042043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,14.0,3.0,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,119.19000000000003,-2.619999999999999
1,53.0,7.46666666666667,7.22222222222222,-0.127686693039384,-0.228853769897158,This kid is a adult like stuff,1.1688542285152403,1.4392162408185638,0.810677581417033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,30.0,3.4285714285714284,7.0,0.125,1.0,0.1,0.3,1.0,0.0,0.14285714285714285,0.0,103.04428571428575,0.6257142857142846
1,67.0,8.26666666666667,9.26666666666667,0.44531311116817,0.0563885469942841,he was weird and unpredictable,1.9412502845895627,2.0675730356590862,2.81251356028031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,30.0,5.2,5.0,0.16666666666666666,1.0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,49.48000000000002,7.600000000000001
0,12.0,5.11666666666667,5.92222222222222,0.0933907286837493,-0.189308562332261,He liked most things,-1.093162792845275,-0.4065818440254745,-0.46222899209928636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,20.0,4.25,4.0,0.2,1.0,0.55,0.65,0.0,0.0,0.0,0.0,118.17500000000001,-2.2299999999999986
1,29.0,4.36666666666667,5.28888888888889,0.0352055481451156,-0.0441205153116795,alex likes music,-0.1552532961835979,-0.9956663391884653,-1.0823629638123622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,16.0,4.666666666666667,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,62.79000000000002,5.246666666666666
1,56.0,8.86666666666667,8.30555555555556,-0.145323741307794,-0.163041600810326,"
He doesn't like pie much.",1.3343676691025952,2.5388406317894803,1.871433059347307,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,26.0,3.0,7.0,0.125,1.0,0.2,0.2,1.0,0.0,0.14285714285714285,0.0,100.24000000000002,0.5199999999999996
0,14.0,5.13333333333333,5.74444444444444,-0.274937445695938,-0.135714598017556,She is the complete opposite of the other boy besides her taste of vegetables and toys. ,-0.9828204991203718,-0.3934910774663018,-0.6363016859134859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,88.0,4.235294117647059,17.0,0.05555555555555555,0.8823529411764706,-0.008333333333333331,0.25833333333333336,0.0,0.0,0.0,0.0,68.9825,7.612500000000001
0,24.0,6.41666666666667,6.49166666666667,-0.339128115174943,-0.208756422163979,Quinn like's basketball she does not like game's she does not like working out and he love's un healthy food's.,-0.43110903049585586,0.6144979475903761,0.09534760527432058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,111.0,3.68,25.0,0.038461538461538464,0.68,0.19999999999999998,0.5,4.0,2.0,0.16,0.08,85.01500000000003,6.370000000000001
1,45.0,5.61666666666667,6.28888888888889,0.13366200104993,0.0908842506287284,He likes older things,0.7274850536156277,-0.013858847250147273,-0.10320406110750084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,21.0,4.5,4.0,0.2,1.0,0.16666666666666666,0.3333333333333333,1.0,0.0,0.25,0.0,97.025,0.7199999999999989
1,35.0,6.36666666666667,6.14444444444444,0.0995570930600307,-0.0171744028472879,Parker likes junks,0.17577358499111168,0.5752256479128435,-0.24463812483154107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,18.0,5.333333333333333,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
1,60.0,5.73333333333333,5.81666666666667,0.336205075650639,0.20650396610906,Guitar hero Mac and cheese bacon hates school,1.5550522565524014,0.07777651866409052,-0.5655846540514606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,45.0,4.75,8.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.125,82.39000000000001,3.7550000000000026
1,50.0,4.9,5.98888888888889,-0.0537277642921134,-0.0267343616992964,he seems to eat healthy but still have a sweet tooth and likes music and art,1.0033407879278855,-0.576761809294785,-0.39695173191895905,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,76.0,3.8125,16.0,0.058823529411764705,0.9375,0.425,0.575,1.0,0.0,0.0625,0.0,95.42,3.9250000000000007
0,11.0,4.28333333333333,6.8,0.0662785032567378,-0.104365189148233,he likes fruit,-1.1483339397077266,-1.0611201719843584,0.3972549336083162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,4.0,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,119.19000000000003,-2.619999999999999
0,21.0,4.95,6.97222222222222,-0.111145651377176,-0.173721307595296,He likes healthy foods and art and craves music.,-0.5966224710832106,-0.5374895096172525,0.5658878557408178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,48.0,4.0,10.0,0.09090909090909091,0.9,0.5,0.5,1.0,0.0,0.1,0.0,94.30000000000001,2.342222222222226
0,26.0,4.76666666666667,6.32777777777778,-0.328017729459348,0.0661847314688064,"He likes tomatoes, he likes biking.",-0.3207667367709527,-0.6814879417682033,-0.06512565933564353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,35.0,3.75,8.0,0.1111111111111111,0.75,0.0,0.0,2.0,0.0,0.25,0.0,73.84500000000001,4.450000000000003
0,19.0,3.78333333333333,4.75555555555556,0.215158192949978,0.270496791297675,"he likes playing the guitar,eating fruit and candy and playing the acordian.",-0.7069647648081139,-1.4538431687596853,-1.6045810452549512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,76.0,4.333333333333333,15.0,0.0625,0.8,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,67.75500000000001,6.790000000000003
1,75.0,9.2,8.5,0.062569947287264,0.0863292322259809,Her like bacon me to i also dont like that all the pictures are the same,2.3826194594891756,2.800655962973028,2.0618250682065806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,72.0,3.5625,16.0,0.058823529411764705,0.875,0.0,0.125,2.0,1.0,0.125,0.0625,90.13250000000001,4.662500000000001
1,40.0,6.85,7.75,-0.0211640980627869,-0.307227159047289,"New at ice skating.
",0.45162931930336964,0.9548578781289904,1.3274558911779346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,20.0,3.2,5.0,0.16666666666666666,1.0,0.13636363636363635,0.45454545454545453,0.0,0.0,0.0,0.0,97.025,0.7199999999999989
0,26.0,5.51666666666667,6.15,-0.217223551038337,-0.171460686420486,She loves berries and likes most food.  She does not really like sports or games. ,-0.3207667367709527,-0.09240344660521244,-0.23919835314984308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,2.0,82.0,3.8823529411764706,8.5,0.05555555555555555,0.8823529411764706,0.2,0.35,3.0,1.0,0.17647058823529413,0.058823529411764705,103.3425,0.7083333333333321
0,22.0,6.53333333333333,6.58333333333333,-0.152871864819794,-0.0724738363844452,"she don,t like  candy
",-0.541451324220759,0.7061333135046138,0.18510383802226024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,22.0,2.8333333333333335,6.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,97.025,0.7199999999999989
1,70.0,4.91666666666667,5.48333333333333,0.256392323797085,0.0907509654024151,"They like many foods, playing drums and don't like many games or sports.",2.1067637251769176,-0.5636710427356054,-0.8919709549530876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,72.0,3.75,16.0,0.058823529411764705,0.875,0.5,0.5,2.0,0.0,0.125,0.0,89.51692307692309,4.003076923076925
0,9.0,5.78333333333333,6.63333333333333,-0.0780228344761819,-0.0331295425885818,Wowsy I learned a whole lot about 11-year old Peyton who is in middle school. To summarize it Peyton is interested in most foods but not neccisarily all out loves all of them. ,-1.2586762334326298,0.1170488183416231,0.23406178315750312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,2.0,176.0,4.085714285714285,17.5,0.027777777777777776,0.8571428571428571,0.21000000000000002,0.32,1.0,1.0,0.02857142857142857,0.02857142857142857,74.72386363636366,6.935909090909089
0,8.0,5.26666666666667,5.68888888888889,0.262022833123139,-0.0545110949688695,I think that quinn is a positive person and likes alot of things,-1.3138473802950814,-0.288764944992876,-0.6906994027304173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,64.0,4.0,13.0,0.07142857142857142,1.0,0.22727272727272727,0.5454545454545454,1.0,0.0,0.07692307692307693,0.0,83.0092307692308,4.91076923076923
